avg_velocity,max_velocity,std_velocity,total_distance,fixation_ratio,unique_area_count,responden,label
0.4485009622762037,2.0454730198756796,0.5886023329750618,5.026164346343476,0.13333333333333333,4,responden_4,tinggi
0.34135038749003666,2.109016932472909,0.5487980998113167,3.8908003722510047,0.13333333333333333,3,responden_4,tinggi
0.5539961500732363,2.185132486590727,0.656401571723551,6.196355709247857,0.0,4,responden_4,tinggi
0.7646981838385307,2.656287351655878,0.8390010356259592,6.408902464243495,0.045454545454545456,8,responden_4,tinggi
0.7646981838385307,2.656287351655878,0.8390010356259592,6.408902464243495,0.045454545454545456,8,responden_4,tinggi
0.5741044418093418,1.9805562973007254,0.5253857473890151,6.041403705437573,0.13333333333333333,6,responden_5,normal
0.5490256291524542,2.131011737195222,0.5158721358857761,5.704429924011312,0.0,5,responden_5,normal
0.611684970395958,2.3024701517658968,0.666577898404328,6.387304370273441,0.0,5,responden_5,normal
0.5268545837445493,2.3282457896554547,0.704568777639577,5.504443607450168,0.06666666666666667,4,responden_5,normal
0.5637123053219801,2.3032859666822434,0.6932512855136205,5.907916825587266,0.23333333333333334,6,responden_5,normal
0.4664075970257297,2.4627987823939193,0.5718663432067468,4.84562631137312,0.13333333333333333,3,responden_5,normal
0.43104215609687674,2.095395005898099,0.5755105462305767,4.499819041535234,0.13333333333333333,6,responden_5,normal
0.528764540125894,1.5759006146165089,0.4717267534154208,5.550203795837668,0.1,6,responden_5,normal
0.5799116486842468,2.4261037897023576,0.7227766508817641,6.054570881187524,0.0,5,responden_5,normal
0.6617520782471914,2.34719006767659,0.7994136185814864,6.876531932385924,0.13333333333333333,5,responden_5,normal
0.6178351455684116,2.30095956904657,0.7373335241910975,6.464307591413177,0.13333333333333333,6,responden_5,normal
0.35347373465275067,2.222232322853571,0.516384036711703,3.7565763930106537,0.16666666666666666,4,responden_5,normal
0.3652031795143748,2.2235877245598457,0.5025439805313817,3.819501854560814,0.26666666666666666,5,responden_5,normal
0.676334482279074,1.6982552983094348,0.5651232887517142,7.0870954497991905,0.03333333333333333,6,responden_5,normal
0.49415349998222663,2.3278752275233208,0.6620883049569233,5.1913813582941435,0.13333333333333333,5,responden_5,normal
0.5803114031437356,2.2869722003580835,0.5246817494900707,6.057471676162603,0.03333333333333333,6,responden_5,normal
0.6395912656794358,2.236288330412744,0.625463733300053,6.690611551485843,0.06666666666666667,5,responden_5,normal
0.5672225270825735,2.0307530808703365,0.5274803706912474,5.7778242716014105,0.034482758620689655,5,responden_5,normal
0.5672225270825735,2.0307530808703365,0.5274803706912474,5.7778242716014105,0.034482758620689655,5,responden_5,normal
0.49074051990947115,2.5917054455866264,0.7182045869868687,5.392815255404114,0.06666666666666667,7,responden_6,tinggi
0.4518425634581547,2.2330965454458043,0.664035585801608,4.890438383636855,0.06666666666666667,4,responden_6,tinggi
0.22077830605864318,0.6691529880100296,0.20103253673311647,2.413688732002335,0.1,5,responden_6,tinggi
0.33846287073156595,1.6714948917282424,0.4229534764643267,3.6870447041513312,0.0,5,responden_6,tinggi
0.36159616378278187,2.4037307371016285,0.5880438339905758,3.8998462621380714,0.03333333333333333,5,responden_6,tinggi
0.4429384302245051,2.3003878145920638,0.6744651119986083,4.8791250109150575,0.16666666666666666,7,responden_6,tinggi
0.4851360540897531,2.003345297265257,0.7752888714234654,5.399472273779058,0.26666666666666666,3,responden_6,tinggi
0.29804929410830583,2.283629811511329,0.4879681043896396,3.2387999066684863,0.13333333333333333,5,responden_6,tinggi
0.34520850014245086,2.3271384809566977,0.5763189045176595,3.7637881476179307,0.1,5,responden_6,tinggi
0.4358317682216438,2.45357123977759,0.6829379424536123,4.763416440521325,0.03333333333333333,5,responden_6,tinggi
0.41716552961124287,2.0629757177425727,0.6238003545987428,4.483757672062546,0.06666666666666667,4,responden_6,tinggi
0.3175172101590491,1.6272944171576476,0.4358425587771249,3.4913257427124256,0.06666666666666667,5,responden_6,tinggi
0.17846857962092064,1.7472172774580625,0.37754741934161085,1.9554356526379937,0.5333333333333333,3,responden_6,tinggi
0.3011796227669769,2.04304356254297,0.5248089715775155,3.266877131466609,0.23333333333333334,4,responden_6,tinggi
0.4461142264939816,2.301064104326176,0.6935368240049484,4.822537962909551,0.03333333333333333,4,responden_6,tinggi
0.459075006100532,2.755838100254515,0.7495018492443685,5.04000236805008,0.06666666666666667,3,responden_6,tinggi
0.47737379062517976,2.1424791621210324,0.7153115142620902,5.180152911404865,0.06666666666666667,5,responden_6,tinggi
0.4455905896335142,2.511222082466593,0.6935381086154381,4.903871740927655,0.13333333333333333,4,responden_6,tinggi
0.35627113613734057,2.2073815534385433,0.5917827760558916,3.835829937938533,0.1,6,responden_6,tinggi
0.43778728226084396,2.151247379409777,0.5543627672877482,4.721144599668974,0.0,5,responden_6,tinggi
0.43778728226084396,2.151247379409777,0.5543627672877482,4.721144599668974,0.0,5,responden_6,tinggi
0.4542981257911329,2.070401280273331,0.5273506654482292,4.954629633937467,0.1,5,responden_7,normal
0.46783237762592594,1.753785117645018,0.5573594412552785,5.2005933392333645,0.1,4,responden_7,normal
0.31930225217421954,2.2072358424563343,0.49121011237805684,3.5231275909960087,0.03333333333333333,4,responden_7,normal
0.49244308570048384,2.1795118754089726,0.6851015413366955,5.4632307490600915,0.06666666666666667,4,responden_7,normal
0.45662821190851216,2.3701309710870757,0.687148368614437,5.066924387914762,0.06666666666666667,4,responden_7,normal
0.4627874571227748,2.0911825228591607,0.6025647253722216,5.133210328873779,0.06666666666666667,4,responden_7,normal
0.509255388168056,2.0348539979553695,0.6356201388745103,5.59989132588607,0.03333333333333333,5,responden_7,normal
0.353432633959806,2.0834860224518272,0.6028214594410675,3.9314384486892777,0.3333333333333333,5,responden_7,normal
0.3037759691228432,1.9932178066782988,0.491282158619927,3.3650672938780835,0.06666666666666667,4,responden_7,normal
0.24056882811817049,2.352254875851644,0.5575317772525494,2.608403418450682,0.3333333333333333,3,responden_7,normal
0.1989938587005895,2.2928501154344723,0.4710018946778876,2.186512205067745,0.7,5,responden_7,normal
0.4629374458903185,1.805520191781518,0.5625047569714013,4.9242060062190465,0.27586206896551724,6,responden_7,normal
0.4629374458903185,1.805520191781518,0.5625047569714013,4.9242060062190465,0.27586206896551724,6,responden_7,normal
0.4261045922503907,1.5392293601542244,0.3595014772949787,4.519563017344668,0.0,4,responden_8,tinggi
0.45821870283009086,1.8986058854468917,0.49417000736942956,4.7616987124973535,0.06666666666666667,4,responden_8,tinggi
0.4833330120172353,2.101259500749478,0.5846322931001537,5.078576747364499,0.0,5,responden_8,tinggi
0.6253518710733116,2.226980255630501,0.7023956645370663,6.657308367264047,0.03333333333333333,5,responden_8,tinggi
0.4806082273493212,2.331129384869788,0.6636686983082348,5.10626314188138,0.03333333333333333,4,responden_8,tinggi
0.40780554605369873,1.8406756382285672,0.521624855013411,4.392359775377663,0.06666666666666667,4,responden_8,tinggi
0.4777620809468127,2.0996377526636687,0.6222404225916214,5.031981977269867,0.0,4,responden_8,tinggi
0.5422468149739644,2.1561579702203857,0.772343879830889,5.731685431206803,0.03333333333333333,4,responden_8,tinggi
0.4493355070241913,2.010300284527905,0.5814763739573386,4.799919154061208,0.03333333333333333,4,responden_8,tinggi
0.48730981664081946,1.7904224841569751,0.44945498154125696,5.171106595525768,0.0,5,responden_8,tinggi
0.45057407288127316,2.0139719996160705,0.6017072872664081,4.788483202758373,0.06666666666666667,3,responden_8,tinggi
0.5479700486859606,2.103860047861848,0.6320315804180658,5.870840632866331,0.03333333333333333,5,responden_8,tinggi
0.6240023111364235,2.116275031673977,0.5768502671873806,3.8736475582368586,0.0,6,responden_8,tinggi
0.6240023111364235,2.116275031673977,0.5768502671873806,3.8736475582368586,0.0,6,responden_8,tinggi
0.5506275032332602,2.5548976750569974,0.711719983555856,6.1761222269075935,0.03333333333333333,8,responden_9,tinggi
0.5151834174200548,2.732532060704162,0.7045428769478038,5.771532765596471,0.0,4,responden_9,tinggi
0.445172817738589,2.133684945560061,0.5842196707385778,4.963828091070336,0.0,2,responden_9,tinggi
0.385324092424551,2.2109847329714265,0.6776879902512454,4.359719701873843,0.03333333333333333,2,responden_9,tinggi
0.5117513349005955,2.2899964841890426,0.8104496781144466,5.760798216797133,0.03333333333333333,4,responden_9,tinggi
0.4281903074375584,1.9618699647137885,0.6087051058888631,4.738927914926019,0.03333333333333333,3,responden_9,tinggi
0.5813345896900449,2.6203637734998275,0.7996688596750443,6.468127194106081,0.03333333333333333,4,responden_9,tinggi
0.4801523905568987,2.3052732904576096,0.6852239587098812,5.332765400896807,0.0,4,responden_9,tinggi
0.588467907455279,2.342150473031876,0.7629947626002889,6.461336316610232,0.03333333333333333,5,responden_9,tinggi
0.3628997963074133,2.0158811662603515,0.5191379543458486,2.1900082604248534,0.0625,3,responden_9,tinggi
0.3628997963074133,2.0158811662603515,0.5191379543458486,2.1900082604248534,0.0625,3,responden_9,tinggi
0.7907962130091286,3.8439200121321346,0.8701219532949593,8.620040873557162,0.03333333333333333,6,responden_10,sedang
0.5941165779560297,2.3896521782086477,0.5912550727304973,6.191218863900153,0.0,7,responden_10,sedang
0.5076685113043793,2.2679490248093552,0.6607976052696055,5.29890781420525,0.1,5,responden_10,sedang
0.37176808097452035,1.9599312322133706,0.4913372559826214,3.876425813719335,0.26666666666666666,5,responden_10,sedang
0.5086560897727807,2.250689400377911,0.6851705144741101,5.3682507579482515,0.3333333333333333,6,responden_10,sedang
0.6163580937193384,2.332413282016893,0.7154125076480312,6.4247939814322415,0.23333333333333334,5,responden_10,sedang
0.34922874359527195,1.7831745632918992,0.42302744479420135,3.6732283906694154,0.1,3,responden_10,sedang
0.5223446539776988,3.4271539612197333,0.840482420106632,5.425844367334402,0.16666666666666666,6,responden_10,sedang
0.0,0.0,0.0,0.0,1.0,1,responden_10,sedang
0.0,0.0,0.0,0.0,1.0,1,responden_10,sedang
0.2193668956385186,2.3032641594271848,0.45047021503794094,2.2845080674968834,0.6,4,responden_10,sedang
0.4650183797042546,2.584095190881381,0.6250465047101436,4.918779440384076,0.1,7,responden_10,sedang
0.4976289872451305,2.2926117538075657,0.7446431789743846,5.238125730441565,0.2,5,responden_10,sedang
0.0,0.0,0.0,0.0,1.0,1,responden_10,sedang
0.0,0.0,0.0,0.0,1.0,1,responden_10,sedang
0.37030814171334936,2.871999761498516,0.802835081609619,3.8699094170082495,0.6666666666666666,4,responden_10,sedang
0.443882898520896,1.9403010884655263,0.5211422530656602,4.68235080708034,0.2,6,responden_10,sedang
0.3671699651212651,2.3667069139190593,0.4800982135795158,3.8950943550112442,0.06666666666666667,5,responden_10,sedang
0.3440243667517792,2.7802540544149887,0.7920184519828793,3.598133019243378,0.6666666666666666,7,responden_10,sedang
0.579401442723298,2.286364236496832,0.6497802088109637,6.118246784856352,0.23333333333333334,5,responden_10,sedang
0.2109682208018396,1.8822471553476434,0.40086287120403263,2.2003697149197983,0.5666666666666667,4,responden_10,sedang
0.17605259182471525,2.3563734246688997,0.4444411154066032,1.8419811388345573,0.5666666666666667,3,responden_10,sedang
0.14128555378210172,1.683715348707844,0.3719230398914078,1.4812510438047193,0.7,4,responden_10,sedang
0.33410443740831436,2.3270828680419915,0.6356666428224599,3.4709426290135417,0.5,6,responden_10,sedang
0.48566557628268886,2.7776552147554625,0.7820704342402865,5.079201095628234,0.13333333333333333,6,responden_10,sedang
0.6107718757110995,2.4698958353868745,0.5801444070366436,5.7707488896944446,0.037037037037037035,7,responden_10,sedang
0.6107718757110995,2.4698958353868745,0.5801444070366436,5.7707488896944446,0.037037037037037035,7,responden_10,sedang
0.2938728229301059,1.4684414318260797,0.3476206722525113,3.146444349081991,0.13333333333333333,4,responden_11,tinggi
0.4630918240361155,2.3233636908828776,0.4901620791554265,4.98941809010614,0.0,6,responden_11,tinggi
0.5774013504305554,2.1025964951202636,0.623015727690798,6.19343990782417,0.03333333333333333,6,responden_11,tinggi
0.39250566002348725,2.2857617949189213,0.6509534277206249,4.2685516461774595,0.13333333333333333,5,responden_11,tinggi
0.47709850644442064,2.265311511381524,0.6654502711585761,5.122104098021504,0.26666666666666666,7,responden_11,tinggi
0.42104163845679676,2.7342904683017455,0.7318106802858252,4.519759315468346,0.43333333333333335,6,responden_11,tinggi
0.29369317100293896,2.2516433061976646,0.5668250148799276,3.1665097240572897,0.5333333333333333,4,responden_11,tinggi
0.47298367428669696,2.640186826026145,0.5778964519777288,5.03847918936705,0.0,4,responden_11,tinggi
0.5249493856035269,2.427644957994478,0.6844850884234038,5.650013854867804,0.16666666666666666,4,responden_11,tinggi
0.4336856567236899,2.42768554057451,0.6090693801755858,4.669994773543713,0.2,5,responden_11,tinggi
0.4852288298170322,2.4631389649868916,0.7467045190563859,5.184104255515362,0.23333333333333334,4,responden_11,tinggi
0.5630474320453727,2.5946471986568587,0.8177648666407549,6.068405993679207,0.06666666666666667,4,responden_11,tinggi
0.5924230648789883,2.272942808375769,0.724792461283069,6.346989971809402,0.0,6,responden_11,tinggi
0.4636167463506144,1.9814614460555877,0.5792633420165273,5.038394834742848,0.06666666666666667,6,responden_11,tinggi
0.3495707373856527,2.2370716858650157,0.5556962461326632,3.784392347254967,0.16666666666666666,7,responden_11,tinggi
0.22036206480956164,1.210765227429014,0.39653697699878426,2.3739535404034955,0.6666666666666666,4,responden_11,tinggi
0.37358739766045473,2.4326731605034433,0.48691354945493187,4.059356787512544,0.16666666666666666,4,responden_11,tinggi
0.42087740505881877,2.2879806042346202,0.6433171188760479,4.605817610999103,0.3333333333333333,7,responden_11,tinggi
0.32993308517910686,1.2739474859242248,0.3911583218734445,3.0802429332040004,0.038461538461538464,7,responden_11,tinggi
0.32993308517910686,1.2739474859242248,0.3911583218734445,3.0802429332040004,0.038461538461538464,7,responden_11,tinggi
0.6197797527863667,1.9638896775588688,0.6006037304220552,6.741785602926283,0.0,6,responden_12,sedang
0.5595661610230829,2.0724270093323107,0.6077511451147262,5.837952833496084,0.13333333333333333,9,responden_12,sedang
0.5086478650945624,2.0186805178318235,0.49960021751042916,5.301805579184115,0.0,5,responden_12,sedang
0.40393952443774733,2.4725802391964526,0.5504523790598579,4.22246879579806,0.1,5,responden_12,sedang
0.4948787885272248,1.9870999212600193,0.506768403585976,5.1529830432214005,0.13333333333333333,5,responden_12,sedang
0.33924030521033993,1.555158218330623,0.3704356581897051,3.5517265306718957,0.03333333333333333,3,responden_12,sedang
0.40735182108190204,1.9762938606690117,0.459417550585012,4.270427636069188,0.03333333333333333,5,responden_12,sedang
0.5156356946129705,1.9844810795102525,0.48942793723232497,5.416402683037898,0.06666666666666667,5,responden_12,sedang
0.3575768474274515,2.426603045809388,0.5763582897948543,3.755445425273763,0.06666666666666667,4,responden_12,sedang
0.5025828512184745,2.152951611866376,0.6646631750563821,5.240080388499503,0.1,5,responden_12,sedang
0.6581147197663303,2.1905764793071647,0.6846060527529153,6.886734186526326,0.1,5,responden_12,sedang
0.502160986324784,2.1108007818537184,0.5857622784883006,5.208614290368999,0.0,5,responden_12,sedang
0.41665455842791066,2.2482381849792703,0.5287737173419266,4.3218657071768884,0.03333333333333333,6,responden_12,sedang
0.7872473181166464,2.4434752444413,0.6834704143489924,8.1943828477922,0.03333333333333333,9,responden_12,sedang
0.5973717538525511,2.6766491567960244,0.6458407185434067,6.291307200555817,0.1,7,responden_12,sedang
0.4174460846859867,1.721133131358053,0.41902571773926783,4.383152849871781,0.06666666666666667,7,responden_12,sedang
0.3960897559686061,2.263294667156253,0.47263986544900666,4.123626079971552,0.06666666666666667,7,responden_12,sedang
0.3960897559686061,2.263294667156253,0.47263986544900666,4.123626079971552,0.06666666666666667,7,responden_12,sedang
0.6473195413500059,3.195518099719812,0.7673420161485237,6.865666425875501,0.03333333333333333,6,responden_13,tinggi
0.479356930598075,1.4781412268623524,0.5939210149545819,5.129829133350078,0.16666666666666666,3,responden_13,tinggi
0.5520646976364205,1.6492079942868967,0.5829804731224169,5.841068235082858,0.06666666666666667,4,responden_13,tinggi
0.5210098462287711,1.3970074294298649,0.5369912859832136,5.542839326751965,0.06666666666666667,3,responden_13,tinggi
0.4453780828591565,1.6641500449471673,0.5389458793874973,4.7365064725963,0.06666666666666667,5,responden_13,tinggi
0.30357518184399296,1.2810147482299297,0.4303491629280921,3.2354713187882775,0.4,3,responden_13,tinggi
0.3376234238778789,1.3197560013592586,0.4095436011802673,3.5679806759972026,0.23333333333333334,3,responden_13,tinggi
0.24160867486757692,0.8565228174048727,0.29841312468822184,2.558872492526474,0.4,3,responden_13,tinggi
0.24160867486757692,0.8565228174048727,0.29841312468822184,2.558872492526474,0.4,3,responden_13,tinggi
0.4786276959399823,2.0946042662168853,0.5477716033403713,5.2166687779017265,0.0,6,responden_14,sedang
0.502510057765125,1.792618952348672,0.569338586807997,5.477818613411001,0.0,4,responden_14,sedang
0.5281467173133917,1.7717422446898414,0.5733371915992371,5.7213719391592335,0.03333333333333333,5,responden_14,sedang
0.5367221132485767,2.0646581747092525,0.6986283884862513,5.791480684216333,0.16666666666666666,4,responden_14,sedang
0.4295690481669246,2.0201219695434296,0.5180584646558586,4.678597392016758,0.03333333333333333,4,responden_14,sedang
0.5084113390291336,2.091536223617178,0.665574766493921,5.524885786807566,0.13333333333333333,5,responden_14,sedang
0.39940988769681185,2.2048242705324212,0.5133230033112154,4.353120174632512,0.0,4,responden_14,sedang
0.5369564623936646,2.055462401254205,0.5658828687697004,5.8138237691556,0.0,5,responden_14,sedang
0.4588620364529994,2.2230142330983123,0.641711778018726,4.974197258823333,0.1,4,responden_14,sedang
0.42088466658805557,2.116368220458248,0.6379551115714436,4.5745925796728235,0.13333333333333333,4,responden_14,sedang
0.46847155012880565,2.2294228567713117,0.6087320929460198,5.072221626139672,0.0,5,responden_14,sedang
0.3985326648528014,1.6875123565050092,0.5263336111433488,4.319517744711979,0.03333333333333333,4,responden_14,sedang
0.3709179511084495,2.224587522794327,0.5137350863323766,4.0306690133078185,0.1,5,responden_14,sedang
0.32411773010935463,2.0737772238832064,0.4151283190061318,3.527586492783261,0.0,3,responden_14,sedang
0.3371636502689365,1.615993128313063,0.4205439409629596,3.7728393451708198,0.13333333333333333,6,responden_14,sedang
0.21458641193030487,2.0483143845306357,0.4841567491141001,2.3816374086742678,0.4666666666666667,3,responden_14,sedang
0.3163091255513725,1.9956999989698143,0.4808062958007902,3.5510912016889717,0.13333333333333333,5,responden_14,sedang
0.3163091255513725,1.9956999989698143,0.4808062958007902,3.5510912016889717,0.13333333333333333,5,responden_14,sedang
0.3634914176106391,1.7506749870032752,0.4948559923813516,3.874739871622529,0.4,7,responden_15,sedang
0.6748005052773529,2.112372384553761,0.5842783765199631,7.029014844026908,0.03333333333333333,6,responden_15,sedang
0.501309885543563,2.1147225027878456,0.5832954611760671,5.219713465516594,0.13333333333333333,6,responden_15,sedang
0.751768300179624,2.126336733894767,0.6304122441830429,7.8553396194919625,0.0,6,responden_15,sedang
0.7483752139787107,2.1788774711586663,0.687618958459692,7.7644321988191525,0.03333333333333333,6,responden_15,sedang
0.44335287624714836,2.1613634457784356,0.5145509574400161,4.616471239718938,0.03333333333333333,6,responden_15,sedang
0.42507835417441836,2.2198171940650684,0.565866832390751,4.417435135383207,0.4666666666666667,6,responden_15,sedang
0.49701024482328005,2.2516733147180132,0.5795717922120295,5.232272035154748,0.03333333333333333,5,responden_15,sedang
0.6161122114399854,2.394262325531289,0.6852941462861355,6.451851648163635,0.03333333333333333,5,responden_15,sedang
0.2426278435335078,2.391840670237557,0.5155684932399472,2.525042987320359,0.6666666666666666,5,responden_15,sedang
0.7047098349901966,2.1948641879400554,0.7011224528847463,7.318084273563686,0.1,6,responden_15,sedang
0.6543709204681271,2.5029449568551154,0.6810157968975085,6.846624466873096,0.06666666666666667,6,responden_15,sedang
0.7239227373995973,2.1539981420964156,0.5938493707427144,7.5982349056099,0.0,6,responden_15,sedang
0.5134695083656884,2.0067736683963084,0.5850033169625265,5.371176732638628,0.2,6,responden_15,sedang
0.3716778847832012,2.2485936215781774,0.41977388616204814,3.878761720356458,0.03333333333333333,3,responden_15,sedang
0.51188583750395,2.1739119878454956,0.6535630655245959,5.37675811515302,0.26666666666666666,6,responden_15,sedang
0.7287188535289223,2.4707829415502425,0.7205063177397771,7.678558481005585,0.0,6,responden_15,sedang
0.6391743419708824,2.4220798583881633,0.7538876878555014,6.673441186097496,0.1,5,responden_15,sedang
0.4402957383212121,1.8701903888493407,0.4836839885696168,2.4780352015694636,0.125,6,responden_15,sedang
0.4402957383212121,1.8701903888493407,0.4836839885696168,2.4780352015694636,0.125,6,responden_15,sedang
0.5600899229500135,1.8749064065258676,0.5471709980040901,6.287832686355751,0.03333333333333333,6,responden_16,tinggi
0.5857252157790587,1.8438503409071454,0.5858412532055738,6.535411101753996,0.06666666666666667,6,responden_16,tinggi
0.5558866033227761,2.1159612311306755,0.5724822311205044,6.299017225616341,0.0,6,responden_16,tinggi
0.6422826110175575,1.9052275170093111,0.5632760650244757,7.234613919152666,0.03333333333333333,5,responden_16,tinggi
0.5354806776408694,2.056315655630799,0.625322524420552,6.0128036070082045,0.16666666666666666,4,responden_16,tinggi
0.5430159137409215,2.0004555104757293,0.611208633585106,6.153167030454132,0.06666666666666667,5,responden_16,tinggi
0.7182066221598888,2.017679992076938,0.7336223281274307,8.072767800394198,0.0,4,responden_16,tinggi
0.7942329759253297,2.0312843291997122,0.6425858308118131,8.880689545343587,0.03333333333333333,6,responden_16,tinggi
0.6422581142476297,1.9791185651989422,0.5784342246627386,7.230151754628018,0.0,4,responden_16,tinggi
