avg_velocity,max_velocity,std_velocity,total_distance,fixation_ratio,unique_area_count,file,label
0.5506275032332602,2.5548976750569974,0.711719983555856,6.1761222269075935,0.03333333333333333,8,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.5151834174200548,2.732532060704162,0.7045428769478038,5.771532765596471,0.0,4,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.445172817738589,2.133684945560061,0.5842196707385778,4.963828091070336,0.0,2,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.385324092424551,2.2109847329714265,0.6776879902512454,4.359719701873843,0.03333333333333333,2,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.5117513349005955,2.2899964841890426,0.8104496781144466,5.760798216797133,0.03333333333333333,4,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.4281903074375584,1.9618699647137885,0.6087051058888631,4.738927914926019,0.03333333333333333,3,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.5813345896900449,2.6203637734998275,0.7996688596750443,6.468127194106081,0.03333333333333333,4,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.4801523905568987,2.3052732904576096,0.6852239587098812,5.332765400896807,0.0,4,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.588467907455279,2.342150473031876,0.7629947626002889,6.461336316610232,0.03333333333333333,5,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.3628997963074133,2.0158811662603515,0.5191379543458486,2.1900082604248534,0.0625,3,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.3628997963074133,2.0158811662603515,0.5191379543458486,2.1900082604248534,0.0625,3,54235dfa-b896-4512-b2ac-eb5d456f799a.json,tinggi
0.4566605169612095,2.051338001899377,0.5772344069665012,4.924617835340234,0.13333333333333333,4,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.5201092029233331,2.3311769690814095,0.6973452991909109,5.50345714532079,0.03333333333333333,2,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.4035764400181631,2.1452387013535263,0.6862600345450016,4.328457211399098,0.03333333333333333,2,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.34204695435602045,2.218756879838382,0.5285241128232846,3.6489102306646517,0.03333333333333333,2,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.5900323904766173,2.5479669571062655,0.855518083065086,6.259026427284452,0.06666666666666667,2,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.5597617754492128,2.16773849024689,0.7945634986085712,5.919760050046254,0.1,3,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.4514404101247047,2.255476747765025,0.7387769164166348,4.779057440807164,0.06666666666666667,3,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.6575884817352348,2.6129369906241893,0.8479943450774711,6.986360731227334,0.0,3,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.45027601763433744,2.5304807704348025,0.7641447633941323,4.76467803822078,0.0,2,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.29714664665858226,2.334424547802018,0.5617195098924052,3.1436087509666155,0.13333333333333333,2,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.47988206697920943,2.1387557987708363,0.582626020422424,5.129364466126383,0.06666666666666667,3,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.4321437485582232,1.7492585860638938,0.44647047077606117,3.0666957111098325,0.05,6,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
0.4321437485582232,1.7492585860638938,0.44647047077606117,3.0666957111098325,0.05,6,9d67520b-5900-4a59-bf02-7139322f81d8.json,tinggi
